cluster_id,typicality,fsc_0,fsc_1,fsc_2,fsc_3,fsc_4,fsc_5,fsc_6,fsc_7,fsc_8,fsc_9,fsc_10,fsc_11,fsc_12,fsc_13,fsc_14,fsc_15,fsc_16,fsc_17,fsc_18,fsc_19,fsc_20,fsc_21,fsc_22,fsc_23,fsc_24,fsc_25,fsc_26,fsc_27,fsc_28,fsc_29,fsc_30,fsc_31,fsc_32,fsc_33,fsc_34,fsc_35,fsc_36,fsc_37,fsc_38,fsc_39,fsc_40,fsc_41,fsc_42,fsc_43,fsc_44,fsc_45,fsc_46,fsc_47,fsc_48,fsc_49,fsc_50,fsc_51,fsc_52,fsc_53,fsc_54,fsc_55,fsc_56,fsc_57,fsc_58,fsc_59,fsc_60,fsc_61,fsc_62,fsc_63,fsc_64,fsc_65,fsc_66,fsc_67,fsc_68,fsc_69,fsc_70,fsc_71,fsc_72,fsc_73,fsc_74,fsc_75,fsc_76,fsc_77,fsc_78,fsc_79,fsc_80,fsc_81,fsc_82,fsc_83,fsc_84,fsc_85,fsc_86,fsc_87,fsc_88,fsc_89,fsc_90,fsc_91,fsc_92,fsc_93,fsc_94,fsc_95,fsc_96,fsc_97,fsc_98,fsc_99
141,0.002731100405871866,1.0,0.9992606893939391,0.9978048265993267,0.9953666127946126,0.9933021060606061,0.9904269402356903,0.9861283984287316,0.9785450513468013,0.9665490875420879,0.9484817059483726,0.91537418630752,0.8762231546015712,0.8422423310886643,0.8209191136363636,0.8091555723905721,0.798093811728395,0.7878301778900112,0.7793100788439955,0.7708723372615041,0.7585198762626262,0.738377822671156,0.7109748361391693,0.6764024713804713,0.63710693013468,0.5906113625140291,0.5365615390011221,0.4842244769921435,0.4351211478675643,0.3858263490460154,0.3494257247474748,0.3196936363636363,0.2943393855218856,0.2750891711560045,0.2618809455667789,0.25081671099887765,0.2475802076318743,0.24758664870931538,0.24973105836139173,0.25404145286195273,0.2621356360830529,0.2743704741863076,0.28722447418630764,0.2951220078563411,0.2990035375982043,0.2984546593714926,0.29137300084175083,0.27412920145903485,0.25158580162738486,0.22547221941638595,0.19448537962962945,0.16292140852974168,0.12126304141185064,0.09057550963146188,0.06755833361964313,0.049675353592615386,0.037116366041366006,0.028736099945028418,0.021260469777136425,0.015333954625621295,0.010903369007535642,0.008845013914656764,0.006227654378249602,0.004650917050321808,0.0032418413156508363,0.0022992885201218467,0.002104136890446415,0.0018779770494056194,0.0015419787443596996,0.0012825376783710033,0.0015048343411438682,0.0012794317895508242,0.0007794171877505143,0.0009500157470395483,0.0005023626285530983,0.0006025762156714547,0.0004768899310565891,0.00031393670262717884,-4.652591676401714e-05,-1.624779541446091e-05,2.602470281042333e-05,0.00011517613779519323,0.0005274562518610107,0.00015510232712613635,6.346457775029212e-05,0.0003319653450605795,0.0004467993426326771,0.000455120078334362,0.0004454923383494791,0.00017882796216129156,0.00042380465654275507,0.00016848272979225296,0.00026005777731968134,0.00035304834054834876,0.00015233027554456427,0.0004540269474793363,0.00037281774662725417,0.00026810021988594415,0.0014665973796926207,0.0004231177993082765,0.0007402777777777776
142,0.0036414672078291543,1.0,0.9992440044191917,0.9985723400673402,0.9973487230639733,0.9958993905723901,0.9939882060185184,0.9915474583333331,0.9876394381313136,0.9813876708754207,0.9681521367845121,0.9469524347643102,0.9240519800084178,0.9003124625420874,0.8830819172979792,0.8737101308922562,0.865915330387205,0.8564982579966328,0.8495683752104376,0.8439765854377109,0.8352707192760939,0.8223610606060608,0.8003106513047137,0.7739825976430977,0.7406176178451177,0.6963654234006733,0.6449146096380474,0.5911801359427606,0.5330786205808077,0.4785022925084173,0.4288643034511785,0.38589539562289565,0.3511228114478114,0.3249596456228955,0.30328544696969695,0.28637660227272715,0.2738261247895623,0.2670081637205386,0.2658105711279462,0.27011323274410765,0.2791820412457913,0.2925892739898991,0.3051405336700336,0.31257753619528617,0.31362793350168355,0.3096708703703705,0.29989756734006734,0.2883818606902357,0.26250246506733993,0.23224741498316492,0.19804737331649827,0.1634478009259258,0.12064719151549473,0.08825863116711317,0.06388045033670033,0.04677488060880908,0.03447600065278634,0.02487918685150821,0.018128854016353984,0.013215594293272874,0.00947805864770148,0.007153439797636221,0.00519573069126639,0.0036278733336769097,0.0029617140795712127,0.002448418710918711,0.0022683009946402825,0.0015658094550951695,0.000935436207311213,0.0008614308475915531,0.000920489117364121,0.0008364323507180532,0.00013262686387685877,-8.503186628186911e-05,0.00043006575104789454,0.0003594793599257838,0.00010374128186628873,-3.881115577544975e-05,-6.7676552944412e-05,0.00044940626503126897,0.00044020541297326994,0.0004372345908060105,0.0006041679550608045,0.00023604669140383017,1.3543813990238634e-05,9.989993472135318e-06,-1.4178992304002277e-05,-3.109431904074237e-05,0.0001016663230949012,-0.0001113879011200506,0.0001514316206280552,-0.00018203226997869909,0.00018779654538583385,8.88182419432418e-05,0.00035902369786298206,0.00016075379646807744,0.00011714229883872603,5.8842249020818516e-05,-0.0005385365130900948,-0.00024654710368995897,-0.00013437499999999976
143,0.0005310473011417517,1.0,0.9985723477633478,0.9973760317460317,0.997099784992785,0.9970478614718614,0.9969271572871572,0.9971146522366522,0.9968790158730159,0.9962037575757575,0.995713341991342,0.9953720923520922,0.9946931717171718,0.9938755238095237,0.992887238095238,0.9919967301587301,0.9912334487734487,0.9898770505050504,0.9872109437229438,0.9845981529581529,0.9830496277056275,0.9827795382395382,0.9821504242424242,0.980420834054834,0.9777556334776334,0.9745022337662338,0.9707444805194804,0.9649576392496392,0.9584203766233766,0.9497688860028859,0.9368066277056277,0.9177247186147186,0.8903519466089467,0.8495520461760461,0.7950645497835495,0.7217197200577197,0.6315749062049058,0.5359301067821067,0.4492001327561325,0.39401781529581503,0.3771287171717172,0.38916962481962486,0.40481439538239544,0.4202798701298702,0.434657518037518,0.4386624184704185,0.42870645743145724,0.4107755151515149,0.37301227849927815,0.3150775642135641,0.25041980663780666,0.1879555555555553,0.12620297876726408,0.09731196513237321,0.08248303442589151,0.0697509909591542,0.06413037370792465,0.058327361074299824,0.04648132343846627,0.044754644108725775,0.0374409620991253,0.03021736166328001,0.022846966752068765,0.021374713608387098,0.02445397856112146,0.020358585858585816,0.013316977353712078,0.012988386783284662,0.006928089937273582,0.007859890449686373,0.006998555526106573,0.012335322613894108,0.010823747680890573,0.014363238802014344,0.011287133727950028,0.009550468239243751,0.011336833348057847,0.011029201637364901,0.008181354359925739,0.009251205936920262,0.013503935860058323,0.01329183084489203,0.01086236563889623,0.011344665312012258,0.010160522130930242,0.009010495626822127,0.005977963306534699,0.005867236504991639,0.00870931324910917,0.009060899078246016,0.00838371617045089,0.009987300114851173,0.012896818034573182,0.012977839620696706,0.009366339782666284,0.007754945961068418,0.008797028594987794,0.012504866448744042,0.015228693641958974,0.016350696469063796,0.017257142857142856
144,0.002086257254485453,1.0,0.9992362086317721,0.9989634629935724,0.9981909913682275,0.9972910633608815,0.9964168999081726,0.994935321212121,0.9921027202938477,0.9863648595041323,0.9766884286501376,0.9681160991735541,0.9632434145087231,0.960808085950413,0.9580136558310376,0.955583335169881,0.9531029770431587,0.9480166023875116,0.9400671070707072,0.9296422626262626,0.9163483959595958,0.8986830523415976,0.8741852312213039,0.8472916503213959,0.8165728477502292,0.7862265160697884,0.7561509550045912,0.7351463816345271,0.7183478273645549,0.7071381340679523,0.7002688767676769,0.6994700055096418,0.7071126097337005,0.7220721043158863,0.7373505234159778,0.7498438861340682,0.7617986372819099,0.7682617667584942,0.7656691875114784,0.7548051753902664,0.7354111856749308,0.7085522424242424,0.6697689612488519,0.6224852407713497,0.5682485902662993,0.5099048492194671,0.4490077300275481,0.3837276561983469,0.3209375283746552,0.2629625976124885,0.21184922681359025,0.1660609366391183,0.14165412754633508,0.12499376810779399,0.1132676670227319,0.10332114090815381,0.09831646520867295,0.08511135623395351,0.07128082119900292,0.06120794850171472,0.053372997882348464,0.04595881074192758,0.0385297262045313,0.0345606236764678,0.030329786548228033,0.02594030171848349,0.022845157699443387,0.02141465827102188,0.019119251138471887,0.01729106201158146,0.015888235602781044,0.015053082963212814,0.013293267742358618,0.011374485110848726,0.009670211952549615,0.01025430857742547,0.010272352841963225,0.00924847585315113,0.007646396806656525,0.006869636626000265,0.006412015891756151,0.006319680665654688,0.006431731039523261,0.006542469968703726,0.005756263188470982,0.006580134555199496,0.006731877213695372,0.005538431438691166,0.004262806918910812,0.004257228312812724,0.003826699274751195,0.003062908866025734,0.0031424707183148747,0.003427304210940583,0.003958019902175768,0.004122939600082453,0.0037119289368640024,0.003260076835141772,0.0033493866306853345,0.003818446430913962,0.004434545454545455
145,0.0035656033076660472,1.0,0.9996062419944122,0.9997088102299589,0.9993246900924133,0.9988234218783582,0.998394104878573,0.9974475925209544,0.9950237513432196,0.9902456514076939,0.9830066793466582,0.9786290006447456,0.9762067335052654,0.9728868897485494,0.9706449153234474,0.9691303073286054,0.9663012970126804,0.9617742432839029,0.954737435203095,0.9447720962819685,0.9301914459488505,0.9102423511712876,0.8873491491510852,0.8616077631635503,0.8336100593165697,0.8085696913819036,0.7863672469374595,0.7689885157962605,0.7552172076079947,0.7472168966258327,0.7453057648828714,0.7522135697399527,0.7625036133677194,0.7746149198366641,0.7853429232753069,0.7919444465935956,0.7928683193638514,0.790028211906297,0.7785674756071351,0.7563353879217711,0.7249236597893831,0.6831957253384912,0.633456632710079,0.5782656900924134,0.5187191553836232,0.45896713174296144,0.40123953470878976,0.3449375899419727,0.2916323700838165,0.2433112082527401,0.1994361497958306,0.15942903503116257,0.13618139405343024,0.11650404807957986,0.09924569073277276,0.08470062171870671,0.0716755413448422,0.06072182945389621,0.05118038439102262,0.043263191840243485,0.03684881730899961,0.030877965718847142,0.026398101071505267,0.0221576579954999,0.018714350627420478,0.015609258235853952,0.013019845875164998,0.010878801256156864,0.008945007390448114,0.007946235696083714,0.00709434137291279,0.005576919652451558,0.005269979429553898,0.005011227998614017,0.004440251626117882,0.004373623995052548,0.0037354289749426278,0.0029654618262520928,0.002518989065645599,0.002803219121304224,0.0028596189862147257,0.002244176019859907,0.0016825442878634289,0.001186996100825885,0.001315233314473445,0.0018263584608569474,0.0019375487396764005,0.0017723101619758126,0.0013986028324934085,0.0014166122799861521,0.001616712939205327,0.0010978313311139998,0.0008965953499388185,0.001048719719996324,0.0010425720513866504,0.0011693888516076949,0.001541420062544685,0.0016065209191349075,0.001764590981460293,0.0018728586341048355,0.001989361702127661
146,0.0037173311079922618,1.0,0.9978770140177285,0.99569177654092,0.9943427006802718,0.995278316223459,0.9956760183467326,0.9955635605029892,0.9947425611214181,0.9925410162853022,0.9879928969284683,0.98073306122449,0.9762027647907654,0.9725125095856528,0.9688403572459288,0.9664004939187791,0.9655557720057723,0.9632377031539887,0.9597062467532469,0.955384019377448,0.9498115530818392,0.9424058956916099,0.9318245969903111,0.9149435984333127,0.8925959216656363,0.8668130344258916,0.8377046021438878,0.8035629688723972,0.7674309398062253,0.7344119299113581,0.7046791187384044,0.6781659781488354,0.6555714473304473,0.6395142242836529,0.6304095440115439,0.6239354013605444,0.6216649866007009,0.6237832187177902,0.6285974483611627,0.6315558577612865,0.6309995736961453,0.6235950711193567,0.6093816083281797,0.5894172191300763,0.5567966446093591,0.5084776211090496,0.45051475572046995,0.3894907454133164,0.3262414075448359,0.2654130208204494,0.21375004061018332,0.16755881261595532,0.13320551222344187,0.10921409135082591,0.08964587629733398,0.07369189752586239,0.06053923091809385,0.048210111737954184,0.038296763553906356,0.03105664222398916,0.02473804201952886,0.019881765173601875,0.015929459526544038,0.01250811088814002,0.00970754273261558,0.007292017846099466,0.006577080677663753,0.005593070648172672,0.004487443783945245,0.00417347107055562,0.0028158761711239827,0.0017790954105822907,0.0019211753099508267,0.0017098254515164092,0.0020268747449505384,0.001543256597629771,0.002327543237455781,0.0019363289286029753,0.0007374052898834188,0.0006058264864387341,0.0011049146189087906,0.0007917479669666187,0.0006866808442610199,0.0013136878994021834,0.0012115389631424719,0.0015489547705291112,0.0017883941455370098,0.001826951102023977,0.0013858930832691605,0.000890032772540061,0.0012903352559329158,0.0009970816032040628,0.0008785238894568542,0.0012169169832435182,0.001612498580137071,0.0014844416678235996,0.001444891017631547,0.0016331801984863308,0.0030789698315937474,0.004138566001539769,0.006013265306122448
147,0.0021621211546485604,1.0,0.999597570795676,0.9992292503987241,0.9987948314726213,0.9980851107566896,0.996954068757753,0.9957953443203971,0.9944709746588695,0.9922939110402269,0.9890796459330143,0.98504531986532,0.9801541194400141,0.9752097146907673,0.9693693241183771,0.9658523076377816,0.9631279035973774,0.9612843934077618,0.9590888385610491,0.9564488534467478,0.9527826124401908,0.9487108878256245,0.9450895349991141,0.9387005266702104,0.9306961846535527,0.9200095608718767,0.9073943381180223,0.8915253482190323,0.8741806500088604,0.852022743930533,0.8265134949494949,0.7948720361509832,0.760209616161616,0.7224391982987772,0.6868191033138398,0.6507452078681549,0.6155307371965264,0.5829095537834484,0.5519920811625021,0.5204264618110931,0.49180942441963515,0.46940842105263153,0.4532487403863191,0.4386589615452772,0.42140884813042706,0.40049559950381,0.37635186957292216,0.3492063356370724,0.31813284954811244,0.2755899946836788,0.2286090210880736,0.18209964557859282,0.11243822579536825,0.07475927589536596,0.048029657838680365,0.032412223560343775,0.020892581019648665,0.014554186693284408,0.010539231918179265,0.007346832087433589,0.005599445222001591,0.004960028498374373,0.002947831338808766,0.0014595648573092208,0.002350110485448849,0.001314531277689169,0.0014542966362515262,0.00048399968174404515,0.0012802793419334842,0.0016549414662196506,0.0010312766042089145,0.001728463655531309,0.0011387205387205456,0.000672185514290791,0.0005941563866375958,0.0007262608179901334,0.00035035568719777937,0.000437559266130702,-0.0001995276792269243,-7.156780840976672e-06,0.0013035662749948545,0.0014744140293012488,0.00013032834611783175,0.0005873106286640011,0.0006553693034895987,-0.000441072739568986,2.5174046226686592e-05,0.0010190942724777373,0.0011939419255208741,0.0008634399852445053,-0.00013699725504240026,8.728169630426843e-05,0.0004730451670301291,0.0006540036961089497,-0.0004901268322321058,-0.0006080710434093758,-5.611937491636356e-05,-5.168042762028951e-05,-0.00023137642085010348,7.169438748386106e-05,0.00042280701754385984
148,0.002996624056442742,1.0,0.9997312241401357,0.9991666871244088,0.9985603968801939,0.997527602608362,0.9964082265694925,0.994716677662703,0.9910600544687377,0.9861845467331543,0.9818412867919706,0.9790632655670629,0.9768301025444317,0.9748596604014831,0.9711771676256233,0.9665525344585094,0.9590225955760127,0.9477185111878278,0.9316727853215699,0.9124458406853347,0.8919226168009206,0.8723818488684314,0.8593749065336911,0.8488396010740313,0.8425436877637128,0.8394250607339215,0.8393317862165965,0.8411477176831609,0.844777129267357,0.8492103669607468,0.855357911520266,0.858379151003708,0.8565541611047179,0.847462194092827,0.8302176100242932,0.8062761334867662,0.7776530251885945,0.7453297726633422,0.709347131568853,0.669666425265311,0.6278610553637646,0.5857995499296762,0.5410426295870089,0.4932304007160209,0.44441941311852695,0.3944554819076842,0.3464653612070067,0.3011171210842602,0.2597422874312745,0.2226180728807058,0.18956977087328983,0.15967157652474093,0.12367011838874381,0.10158575160021804,0.08167790876995216,0.0683117352809938,0.057661543620133114,0.04776134243494093,0.04037503790162013,0.03306692212750077,0.026174319271245076,0.02140692927727283,0.017541549308637862,0.014096705625096208,0.010947626614896008,0.007971620362759571,0.006029036685637039,0.00572515232406732,0.0043662311568278935,0.0035358900291992353,0.002464832515284588,0.0023015309384206233,0.0022422068789157324,0.002274196107288328,0.0015446289294390487,0.0013191848737960862,0.0005694535121298211,0.0007606519861492772,0.0006121958411289367,8.95208869892444e-05,0.0005187595406401996,0.0012724248425875747,0.0010106448102831414,0.0003428305269173189,0.0005069371054904652,0.0006423404804959932,0.0006647012621696066,0.0003806640416043615,6.999496384667921e-05,3.341500773689834e-05,8.043284824478454e-05,4.8222342254892545e-05,0.00016066607694093727,0.00024468920671452546,0.0002865305078686713,-8.027028225941628e-05,0.00010117632016366905,0.0007069206662335044,0.0003287872264364107,0.0006388336999548487,0.001025316455696202
149,0.0006827751014679665,1.0,0.997933723905724,0.9980735802469136,0.9968645982042648,0.9969184130190798,0.9970952637485971,0.9967306374859708,0.9947208282828282,0.9907041369248035,0.9849612166105499,0.9768350729517395,0.9670751896745231,0.9605072076318744,0.9602170538720536,0.9554271447811448,0.9471649551066217,0.9388840987654322,0.9330750796857465,0.928305613916947,0.9226445420875421,0.9125732884399551,0.89810455667789,0.8778206913580247,0.8546605667789,0.8272988978675646,0.8003283670033671,0.7696583658810324,0.7390622076318742,0.7083636341189674,0.6751386307519641,0.6321879573512909,0.5946236531986533,0.5699561750841751,0.543083864197531,0.5235484130190796,0.5047446745230076,0.48420297867564543,0.4641629259259259,0.4547685028058362,0.4586931863075196,0.46497379349046014,0.47121710101010106,0.4737298181818182,0.4709306352413018,0.471675393939394,0.4841428451178452,0.4954643232323232,0.44458832435465745,0.3900978114478113,0.31387521548821534,0.22453703703703662,0.08813755926613003,0.024260172014933797,0.02118919008680907,0.002905105476533984,0.0035523305618543233,0.004074842529604445,0.01171311527978205,0.010626701252891708,-0.00046358024691358957,0.009269627110103318,0.005224581415057496,-0.004640949174282546,-0.0113515151515152,-0.004154224787558057,-0.00047690281499806125,-0.003746444032158313,-0.0033879692617788094,0.004626364552555065,0.0017101937744794385,-0.003146352413019174,0.002754024370691097,-0.0026879188712522813,-0.004812630843583137,-0.0006077578506149342,-0.0017116333402047816,-0.003240588423921796,-0.0025507283721569263,0.0010466570466570293,0.001552410728601281,0.008733484504913234,0.003396138253281072,-0.00011696213839071861,-0.0016524553929316147,-0.0009454534002152483,0.0002940115440115496,0.0022349389587484887,0.002100983760507562,0.0024771902700473974,0.0019460111317253686,-0.002146693694312757,-0.0019799159394397626,-0.00015253326919988208,0.0023288119288119055,-0.0007220996816234633,-0.0006236858379715445,-0.002851926292402532,-0.003038002473716718,0.000922518839185533,0.0013888888888888887
150,0.0007586390016310738,1.0,0.9987493717171718,0.9974344646464648,0.9960250242424241,0.9940068848484849,0.9918605505050504,0.9900906242424243,0.9901935616161616,0.9902824161616163,0.9904044606060605,0.9911074949494949,0.9911180303030303,0.9911019050505052,0.9911224353535353,0.9903460101010102,0.9900711868686868,0.9891489656565657,0.9873001626262624,0.9844457979797976,0.9812818656565657,0.9779775555555557,0.9733688393939393,0.9674709818181816,0.95898661010101,0.9482860787878791,0.9332682575757575,0.9028485676767675,0.8639412636363634,0.8098399333333332,0.7433017242424242,0.6726464242424243,0.6012906717171717,0.5524800383838382,0.5285472252525252,0.527699591919192,0.5303958686868687,0.52985621010101,0.5297107646464647,0.5233365898989898,0.5015691525252525,0.4751600303030302,0.4300528161616158,0.36311342020202003,0.301460715151515,0.25281019999999976,0.22453836868686855,0.20623952323232314,0.19344271010101,0.18410836161616156,0.17299049393939386,0.15745121212121208,0.11433752731395559,0.09313155328798177,0.08311351267779839,0.06618816120387544,0.05616923830138115,0.04446633889919596,0.037121464646464666,0.035605385487528354,0.030516633683776516,0.02771940527726242,0.023601618223046766,0.02165053287981859,0.018808509585652416,0.017588535353535332,0.014295501958359103,0.014937350030921495,0.01535186353329213,0.014198838383838336,0.010789519686662526,0.008670863739435129,0.0051674675324675,0.0044212183055040415,0.007367929292929311,0.006948362193362187,0.005528937332508764,0.006404384662956081,0.007265143269428978,0.006209076479076486,0.005573478664192933,0.005322440733869329,0.006306418264275415,0.005193604411461536,0.004940644197072787,0.00615075448361163,0.007673232323232292,0.003925541125541113,0.00133881364667081,0.003423351886209048,0.003987437641723321,0.0038706091527520017,0.004931538857967458,0.005604581529581561,0.008519410430839008,0.009213437435580297,0.009909239332096488,0.01003750876108019,0.0106017841682127,0.008965489589775279,0.007124999999999999
151,0.0005310473011417517,1.0,0.999973059163059,0.9998774083694082,0.9997638787878788,0.9996116305916306,0.9994856637806638,0.9991646839826841,0.998553963924964,0.9975446493506495,0.9965009870129871,0.9959068398268398,0.9957369927849928,0.9952233679653679,0.9940555396825397,0.9928390793650793,0.9916021500721502,0.9902500923520925,0.988945326118326,0.9875058326118327,0.9855994184704183,0.9833922222222221,0.9814756262626263,0.979688759018759,0.9780853189033191,0.9763835151515151,0.9743881313131313,0.9722580808080808,0.9699877864357864,0.9673492582972584,0.9653084747474748,0.9622762337662337,0.9592489783549781,0.9564677431457431,0.9537470331890331,0.9503088946608945,0.9456806493506493,0.9392939595959596,0.9312193578643578,0.9220127243867242,0.9110410360750361,0.8981676046176046,0.8773129292929293,0.8391110101010101,0.7838564199134197,0.7079774112554109,0.6240667099567097,0.5318738412698408,0.43755932178932133,0.3438458787878786,0.26023501010100986,0.17703730158730108,0.12407944311923834,0.08457695615042526,0.05569670907323963,0.0411160762140353,0.02870529934917684,0.021880643166357426,0.01798068439497014,0.016410464705362664,0.013711969549724593,0.012528776099184237,0.013596748829401895,0.012264724504520375,0.013732146538268994,0.013576788291074043,0.013447068351149977,0.016714400565421013,0.020257639072945203,0.024751194157316636,0.03012325146508826,0.03389746591277206,0.03485760667903524,0.035335761404128745,0.035960092175398306,0.03839189416026153,0.041994094001236916,0.04851738080513602,0.05669762935477223,0.06510368996083292,0.07138073593073599,0.07605870070972119,0.07735856229937862,0.07789211208292844,0.07998269281738675,0.08415932944606422,0.08905117501546078,0.09329364637629947,0.09920381511912134,0.10463583060930005,0.10919811968077285,0.11413883735312313,0.12114185882145072,0.1302668315811175,0.1382182834172631,0.14342977000323945,0.14615356921989578,0.14505909679889264,0.1431676929646317,0.14774383484995735,0.15685714285714286
152,0.0017069377536699161,1.0,0.9997586648709316,0.9995949521885522,0.9997248808080809,0.9998271604938272,0.9997430033670034,0.9995171483726152,0.9991913656565655,0.9988231290684625,0.9985144323232321,0.9983883860830526,0.998274907295174,0.9981752278338942,0.998108893378227,0.998086505050505,0.9978850011223345,0.9972366796857464,0.9966143667789005,0.9958421854096522,0.9949076287317624,0.9935376879910216,0.992081717620651,0.9905002154882152,0.9885252812570147,0.9874110760942763,0.9861677890011223,0.9858152296296296,0.9850258612794612,0.9839549198653199,0.9827355025813691,0.9818525881032547,0.9808708404040404,0.9791397584736251,0.9770105566778902,0.9731379744107743,0.9681430594837265,0.9601378864197528,0.9490999955106622,0.9365488323232324,0.9193839811447811,0.8943454455667789,0.8646108466891129,0.8254958401795733,0.7762430289562291,0.7124234702581368,0.6417575533108862,0.5596769310886642,0.46581622401795675,0.35956105230078556,0.2665195492704825,0.18118671156004448,0.1550316965574104,0.13338684532398792,0.12062166746833398,0.10847299388442225,0.09833986028081253,0.08890071325499878,0.07864405323071974,0.06821695595409868,0.05987254953159698,0.053569720332577356,0.04704476327904883,0.0392956100689433,0.035876182230467867,0.03228273528940189,0.028515840491078536,0.02570398222588691,0.024773961382532732,0.022539729723539167,0.01961896470372659,0.01789229437229435,0.016322793009459654,0.016452930667216346,0.015047698298174438,0.013221645937836368,0.012702015621063222,0.010978977988501806,0.008971769394626577,0.007735475388808773,0.008500547882452646,0.00823630866488003,0.005715228933324095,0.005509335074096921,0.006032362170457396,0.004441431549050577,0.0028853679653679312,0.003782519526329052,0.006302765981813651,0.005953599028837146,0.004849999770952153,0.0034665526008382567,0.003105464165464096,0.002298569825236447,0.0023697707231040434,0.0017646721180054235,0.0008276254609587719,0.0004560718294051478,6.692594883073288e-05,0.001515344373439631,0.003677777777777778
153,0.0009103668019572886,1.0,0.9981543728956231,0.996298919191919,0.9940637988215487,0.9908011717171715,0.9872971759259258,0.9813665740740745,0.9714991540404038,0.9557435740740741,0.9297082474747476,0.8884837794612794,0.8403637196969699,0.8086733670033671,0.7833281287878787,0.7612367104377106,0.7458629461279461,0.7287829377104377,0.7066183880471378,0.679742367003367,0.6479692845117845,0.6181157575757573,0.5867068341750841,0.5440983114478114,0.5020617887205385,0.4573123316498315,0.4147318602693602,0.3759900286195285,0.3388366388888888,0.3113008838383838,0.29221251851851854,0.28322104377104373,0.2785192180134681,0.2763749259259259,0.2755718324915825,0.2813508114478115,0.29487129208754226,0.31510059764309767,0.33664246801346803,0.358380962962963,0.378855835016835,0.3948658417508418,0.40472579882154885,0.40643333501683515,0.3969085925925926,0.37683582154882145,0.3475875547138046,0.3129116060606059,0.2756514503367001,0.24127046969696964,0.2078108434343433,0.17274608585858575,0.11299971569435814,0.07586151566687267,0.05213472995258708,0.0361595624613481,0.025256179997251382,0.017672305538376915,0.011594191919191916,0.008870447674019098,0.005671145983645973,0.0041446900982615225,0.004000237923452228,0.002948960695389275,0.004102949563663863,0.0021339285714285718,0.0008589148285576836,0.0008727521816807205,0.00036825826290111906,0.0009496847728990638,0.00027588985088985177,0.0003436945990517439,0.00072861952861952,0.00011188328866900809,0.0005740577544149235,0.0005028911564625762,0.000704280045351473,0.0008685408506837082,0.0005021576307290429,-8.170995671001501e-06,0.0005929791108362491,-6.880454201884714e-05,7.747801140657445e-05,-0.00045182694289836443,0.0011210901532330167,0.000431974506974505,0.0007949555074554989,2.877413591619139e-07,0.00027006459149315034,0.00029524238988525676,-6.723785473786528e-05,0.0004642419088847748,0.0002470375523946988,0.0005600529100529181,0.000773069985569984,0.0004918212739641429,0.0005612425273139555,0.0002018716072287408,0.0001319092283378166,0.00035768570054284314,0.0003791666666666667
154,0.0015172780032621477,1.0,0.9999410444444449,0.9999043373737372,0.9998670000000001,0.999766792929293,0.999664356060606,0.9994533323232325,0.998974261111111,0.9980148525252528,0.9965853843434342,0.9957441666666667,0.9952009979797978,0.9944200515151514,0.9936397494949493,0.9932035505050509,0.9924842095959597,0.991441236363636,0.989695569191919,0.9879267797979796,0.9855002656565656,0.9820961767676761,0.9777235126262628,0.9719729181818183,0.9657767025252524,0.9593533171717169,0.9530208712121213,0.9469355505050505,0.9401561318181819,0.9348835686868687,0.9331652186868687,0.9319493939393938,0.9322140939393941,0.9327415222222223,0.9328329631313131,0.9328915474747473,0.9319403787878784,0.9280781525252525,0.9217335904040406,0.9117826939393939,0.8975890186868686,0.8781782727272723,0.8490025797979797,0.8088236585858585,0.7541400010101009,0.6852826272727268,0.6073720429292925,0.5153875050505045,0.41943809595959525,0.326465126262626,0.24317233282828252,0.16914244949494925,0.09967278550814215,0.05472529014636145,0.03550552411873837,0.02106381106988236,0.012745170583384816,0.007964698515769938,0.004776399711399728,0.004034605751391464,0.0023204627911770645,0.0017159755720470033,0.0020323886827458295,-9.128994021854087e-05,-0.00140182488146772,-0.00020956349206348,0.0009841965574108377,5.454957740672551e-05,0.0001653973407544874,0.0006201999587713838,-0.0006267867450010511,-0.00021807771593484546,-4.2568542568550665e-05,0.0004188919810348327,4.494846423419082e-05,0.00027396206967633343,0.0003504468150896599,-0.0009273191094619718,-0.00022743712636571315,-0.0007147835497835428,0.00042429859822715936,-0.0003624144506287578,-0.0006827911770768957,-0.0002299159967017151,-0.000650875592661316,-0.000591106988249839,-0.00039128787878785703,0.0009599974232117218,0.0005366965574108297,0.0003907565450422585,0.00026933055040196426,0.00018379097093384892,0.00027927076891361754,-5.723304473303328e-05,0.0001602520098948754,0.0009776607915893613,-0.00012000824572253217,0.00015000773036488133,-0.00025540455576170563,0.00040059626881054573,0.00021749999999999968
